Questionnaire Name,Account Number,Account Name,Country,CDP Region,Sector,Title,Description
Cities 2021,60393,Municipalidad de Santiago,Chile, Latin America,No relevant projects,,
Cities 2021,60393,Municipalidad de Santiago,Chile, Latin America,No relevant projects,,
Cities 2021,60394,Gobierno Autónomo Municipal de Tarija,Bolivia (Plurinational State of), Latin America,Waste recycling,Basura O,Sistema  descentralizado de plantas de tratamiento de agua residuales
Cities 2021,60394,Gobierno Autónomo Municipal de Tarija,Bolivia (Plurinational State of), Latin America,Energy efficiency / retrofit,,Se busca financiamiento y asesoramiento técnico para la elaboración del proyecto el municipio garantiza  contra-parte.
Cities 2021,60394,Gobierno Autónomo Municipal de Tarija,Bolivia (Plurinational State of), Latin America,"Other, please specify: parques lineales",,Implementación de  parques lineales en los márgenes de las Quebradas (ríos  menores) que  atraviesan la ciudad de Tarija
Cities 2021,60394,Gobierno Autónomo Municipal de Tarija,Bolivia (Plurinational State of), Latin America,Transport,,Programa municipal de movilidad urbana sostenible
Cities 2021,60394,Gobierno Autónomo Municipal de Tarija,Bolivia (Plurinational State of), Latin America,"Other, please specify:  Generación de Biocombustible",Generación biocombustible a partir de resoduos  líquidos y sólidos,
Cities 2021,60398,Municipalidad de Copiapó,Chile, Latin America,No relevant projects,,
Cities 2021,60399,Municipalidad de Miraflores,Peru, Latin America,Waste recycling,Ampliación y mejora del servicio de almacenamiento público y uso de residuos sólidos residenciales en el Distrito de Miraflores - Lima - Lima.,"Ampliación y mejora del servicio de almacenamiento público y uso de residuos sólidos residenciales en el Distrito de Miraflores - Lima - Lima.El proyecto de inversión propone las siguientes acciones:1. Adquisición de 14 plataformas hidráulicas de 2 contenedores cada una de 1,1 m3.2. Adquisición de 200 contenedores de 240 litros.3. Un camión colector en las zonas incluidas en el programa de segregación en la fuente de basura que no es basura.En cuanto al porcentaje de progreso del proyecto, hay un 10% de avance, esto se debe al hecho de que el expediente técnico está homologado pero la adquisición e instalación de las 14 plataformas hidráulicas y contenedores subterráneos, la adquisición de los contenedores de 240 litros y la compra de un camión.*El costo total del proyecto está en PEN."
Cities 2021,60399,Municipalidad de Miraflores,Peru, Latin America,Water management,Planta de tratamiento de aguas residuales para riego de áreas verdes,"El distrito de Miraflores cuenta con 1.131.714,17 m2 de zonas verdes, entre las que se encuentran los 75 parques, los jardines, los muelles y el acantilado de la costa verde, de los cuales sólo el 20% tienen riego tecnificado. Por esta razón, se propuso el proyecto técnico de ejecución de riego y así reducir el consumo de agua en el distrito.*El costo total del proyecto está en PEN."
Cities 2021,60399,Municipalidad de Miraflores,Peru, Latin America,"Other, please specify: Monitoreo de la calidad del aire",,"La Municipalidad de Miraflores, ha implementado sistemas de monitoreo inteligente, a través de sensores de calidad de aire. Es así que gracias al convenio interinstitucional con la empresa GRUPO QAIRA S.A.C., suscrito en octubre del 2019, viene vigilando la calidad del aire a través el módulo Qhawax, actualmente ubicado en la Av. del Ejército N° 1300 (Complejo Deportivo Manuel Bonilla), que mide material particulado (PM10 y PM2.5), niveles de ruido, dióxido de azufre (SO2), monóxido de carbono (CO), dióxido de nitrógeno (NO2) y otros gases; así como parámetros meteorológicos tales como radiación ultravioleta, temperatura, presión atmosférica y la humedad. El módulo Qhawax envía la información mediante la red celular móvil 2G/3G, por lo que los resultados se visualizan en tiempo real en el mapa de calidad del aire qairamap. La data obtenida es comparable con los límites establecidos según el Estándar de Calidad Ambiental (ECA) para Aire (D.S. N° 003-2017-MINAM), el cual se encuentra al alcance de la población en general.Actualmente se vienen gestionando convenios con instituciones para la medición a tiempo real de la calidad del aire en Miraflores.*El costo total del proyecto está en PEN."
Cities 2021,60399,Municipalidad de Miraflores,Peru, Latin America,"Other, please specify: Protección de recursos naturales",Naturaliza Miraflores,"El programa Naturaliza Miraflores se plantea en cuatro líneas de acción relacionadas a la preservación de la fauna y de la flora del  distrito: Apicultura Urbana, Alas y Olas, Biólogo por un Día y Naturaliza desde el Nido, todas ellas enfocadas a crear conciencia en la ciudadanía acerca de la importancia y la necesidad de una convivencia armónica con la naturaleza en la ciudad, los beneficios de esto y las buenas prácticas que podemos hacer para lograr un ecosistema urbano sostenible. Ha sido llevado a cabo conjugando diferentes actividades como talleres, charlas, seminarios, ferias, presenciales y acondicionándose durante la época de cuarentena nacional a la modalidad virtual. El propósito de este programa ha sido institucionalizado con la creación de un logo propio el cual ha estado presente en todas las actividades del programa asimismo mediante la Ordenanza 536 de 09 de marzo del 2020 “Ordenanza que Promueve la Conservación de las Abejas y Otros Polinizadores en el distrito de Miraflores”*El costo total del proyecto está en PEN."
Cities 2021,60400,Municipalidad de Temuco,Chile, Latin America,,,
Cities 2021,60408,Municipalidad de Talca,Chile, Latin America,Waste recycling,TALCA RECICLA,"es un programa a nivel nacional que nace en nuestra ciudad sera la primera comuna del país que comenzará a reciclar y gestionar sus residuos en cada una de las 70 mil viviendas que son parte de nuestra de la comuna.Es una gran oportunidad de contribuir como ciudadanos a mejorar las condiciones medio ambientales de nuestra ciudad y nuestro planeta, a tener una ciudad más limpia y a reducir los micro basurales; pero también es un gran desafío por que requiere del  apoyo y compromiso de cada uno de los ciudadanos.Para llevar a cabo TALCA RECICLA, la municipalidad dispondrá de 8 Centros Municipales de Reciclaje en distintos lugares de la ciudad. Estos centros serán áreas comunitarias con horarios y personal encargado, donde los vecinos podrán dejar sus cachureos, escombros y además podrán reciclar latas, botellas y envases de plástico, botellas y envases de vidrio, además de papeles y cartones. Se considera la implementación del mismo modelo de reciclaje en 75 establecimientos entre municipales y privados; educacionales y de atencion de salud. Además, aumentaremos la capacidad de reciclaje de la ciudad, disponiendo de nuevos vehículos especialmente acondicionados para recibir los residuos que las familias segregadas en sus casas. Para ello, a los usuarios en una primera etapa se le entregarán bolsas  tres bolsas de colores: azul, verde y amarillo. Estas bolsas son biodegradables y reutilizables. En ellas podrán separar papeles y cartones; botellas y envases de vidrios; además de botellas y envases de plástico, posteriormente se les hará entrega de contenedores de colores individuales de los mismos colores para la segregación de los mimos productos antes mencionados. Pasara un camión recolector cada 15 días por los domicilios recolectando los residuos separados en las viviendas, los residuos serán llevados a los Centros Municipales de REciclaje mas cercanos para su valorización y comercialización. Estos recursos obtenidos del proceso del reciclaje serán entregados a los bomberos de la ciudad. Este proceso será progresivo durante este año 2019."
Cities 2021,60410,Municipalidad de Peñalolén,Chile, Latin America,Energy efficiency / retrofit,Gestión energética comunal. Colegios solares,"Se busca completar el trabajo realizado en 6 colegios públicos de la comuna, replicando esta iniciativa en el resto de los colegios municipales  e idealmente incentivar a los privados de invertir en paneles solares fotovoltaico, termosolares, bombas de calor y energía LED. Luego ser replicado en todos los recintos públicos de la comuna (edificios municipales y de salud). Finalmente y con el tiempo, su busca poder llevar este modelo de negocio y técnico, al área residencial. Con esto se podrán beneficiar niños de las comunidades más vulnerables de la comuna, accediendo a tecnologías que esta fuera de su alcance"
Cities 2021,60410,Municipalidad de Peñalolén,Chile, Latin America,Waste management,Fortalecimiento programa de reciclaje inclusivo,"Este programa ayuda a dignificar y oficializar el trabajo de recicladores de base de la comuna, personas que logran sostener a sus familias gracias a esta labor. Su trabajo consta de recuperar y reciclar residuos de los hogares de la comuna, revalorizándolos e incorporándolos a la cadena de uso y entregándoles un manejo adecuado (agrupan, tratan, reparan y venden estos productos para generar su sueldo.). Por lo mismo, fortalecer y mejorar las condiciones y herramientas de este programa, no solo lo haría más efectivo y eficiente, más bien ayudaría a mejorar la calidad laboral de los recicladores y aumentar sus oportunidades.  Además de esto, contribuyen a que más personas generen hábitos de responsabilidad con respecto a los residuos, disminuyendo la cantidad de estos que van a rellenos sanitarios y los GEI asociados. Es necesario dotar de mejores condiciones a los recicladores, mejorando así su calidad laboral"
